Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,Water1,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,weekday_name,day,month,year,temp_spread,Tavg2,r_humidity,len_day
2,2011-10-27,51,38,45.0,-2,3.33,42,20, 0,618,1653,RA BR,M,M,M,0.16,29.40,30.05,3.5,1,6.9,Thursday,27,October,2011,13,7.22,0.76,621.0000000000001
1,2011-10-28,55,35,45.0,-2,0.56,40,20, 0,619,1651, ,0,M,0.0,0.03,29.36,30.10,4.9,22,5.6,Friday,28,October,2011,20,7.22,0.63,619.2
2,2011-10-28,54,36,45.0,-2,0.0,40,20, 0,619,1651, ,M,M,M,0.00,29.43,30.12,5.2,21,5.7,Friday,28,October,2011,18,7.22,0.6,619.2
1,2011-10-29,55,34,45.0,-2,-1.11,38,20, 0,620,1650, ,0,M,0.0,0.00,29.34,30.07,4.6,28,5.2,Saturday,29,October,2011,21,7.22,0.55,618.0
2,2011-10-29,54,36,45.0,-2,-1.67,38,20, 0,620,1650, ,M,M,M,0.00,29.40,30.08,3.8,26,4.8,Saturday,29,October,2011,18,7.22,0.53,618.0
1,2011-10-30,57,33,45.0,-1,2.22,41,20, 0,622,1649,RA BR,0,M,0.0,0.17,29.27,30.02,10.6,19,11.1,Sunday,30,October,2011,24,7.22,0.71,616.1999999999998
2,2011-10-30,57,37,47.0,-1,1.11,42,18, 0,622,1649,RA,M,M,M,0.11,29.34,30.03,10.6,19,11.2,Sunday,30,October,2011,20,8.33,0.6,616.1999999999998
1,2011-10-31,53,36,45.0,-1,2.22,40,20, 0,623,1647,BR,0,M,0.0,0.00,29.34,30.06,3.9,25,4.8,Monday,31,October,2011,17,7.22,0.71,614.3999999999999
2,2011-10-31,53,39,46.0,-1,1.67,41,19, 0,623,1647,BR,M,M,M,0.00,29.41,30.08,4.4,24,5.1,Monday,31,October,2011,14,7.78,0.65,614.3999999999999
1,2012-05-01,65,49,57.0,4,11.11,55,8, 0,448,1849,RA BR HZ,0,M,0.0,0.09,29.18,29.92,6.2,12,7.7,Tuesday,1,May,2012,16,13.89,0.83,840.5999999999999
2,2012-05-01,64,52,58.0,4,11.67,56,7, 0,448,1849,RA BR HZ,M,M,M,0.32,29.24,29.92,5.5,12,6.3,Tuesday,1,May,2012,12,14.44,0.83,840.5999999999999
1,2012-05-02,80,58,69.0,15,15.56,64,0, 4,447,1850,FG+ BR,0,M,0.0,0.00,29.12,29.84,8.1,21,10.1,Wednesday,2,May,2012,22,20.56,0.73,841.8
2,2012-05-02,78,60,69.0,15,15.56,64,0, 4,447,1850,BR,M,M,M,0,29.19,29.83,7.5,20,9.6,Wednesday,2,May,2012,18,20.56,0.73,841.8
1,2012-05-03,86,66,76.0,22,18.33,69,0,11,446,1851,TS TSRA,0,M,  T,1.34,29.16,29.86,10.8,21,12.0,Thursday,3,May,2012,20,24.44,0.69,843.0000000000001
2,2012-05-03,86,69,78.0,22,17.78,69,0,13,446,1851,TSRA RA BR VCTS,M,M,M,0.07,29.23,29.86,12.8,21,13.3,Thursday,3,May,2012,17,25.56,0.62,843.0000000000001
1,2012-05-04,73,55,64.0,10,12.78,58,1, 0,444,1852,TSRA BR HZ,0,M,0.0,0.28,29.23,29.94,5.2,5,9.2,Friday,4,May,2012,18,17.78,0.73,844.8
2,2012-05-04,72,51,62.0,10,12.78,58,3, 0,444,1852,TSRA BR HZ,M,M,M,0.28,29.28,29.93,6.8,2,10.0,Friday,4,May,2012,21,16.67,0.78,844.8
1,2012-05-05,60,52,56.0,1,11.11,54,9, 0,443,1853,RA BR HZ,0,M,0.0,0,29.29,30.01,8.0,4,8.3,Saturday,5,May,2012,8,13.33,0.86,846.0000000000002
2,2012-05-05,63,53,58.0,1,12.22,56,7, 0,443,1853,BR HZ,M,M,M,0.00,29.34,30.00,7.4,2,7.7,Saturday,5,May,2012,10,14.44,0.87,846.0000000000002
1,2012-05-06,70,51,61.0,6,11.67,56,4, 0,442,1855,TS TSRA RA BR,0,M,0.0,0.80,29.22,29.94,5.0,6,8.5,Sunday,6,May,2012,19,16.11,0.75,847.8
2,2012-05-06,73,54,64.0,6,12.22,57,1, 0,442,1855,TSRA BR,M,M,M,0.40,29.27,29.92,3.4,6,7.2,Sunday,6,May,2012,19,17.78,0.7,847.8
1,2012-05-07,64,52,58.0,3,12.78,57,7, 0,441,1856,TSRA RA FG+ FG BR HZ,0,M,0.0,0.47,29.15,29.87,2.3,34,5.4,Monday,7,May,2012,12,14.44,0.9,848.9999999999999
2,2012-05-07,61,54,58.0,3,13.33,57,7, 0,441,1856,TSRA RA FG+ FG BR,M,M,M,0.59,29.20,29.86,1.4,5,5.1,Monday,7,May,2012,7,14.44,0.93,848.9999999999999
1,2012-05-08,70,52,61.0,5,7.22,53,4, 0,439,1857,BR,0,M,0.0,0.00,29.13,29.86,8.3,28,8.9,Tuesday,8,May,2012,18,16.11,0.56,850.8000000000001
2,2012-05-08,70,51,61.0,5,7.22,53,4, 0,439,1857,FG+,M,M,M,0.01,29.20,29.85,8.4,27,8.9,Tuesday,8,May,2012,19,16.11,0.56,850.8000000000001
1,2012-05-09,60,47,54.0,-2,6.11,49,11, 0,438,1858,RA,0,M,0.0,0.06,29.20,29.92,4.2,1,7.6,Wednesday,9,May,2012,13,12.22,0.66,852.0
2,2012-05-09,60,46,53.0,-2,6.11,48,12, 0,438,1858, ,M,M,M,0,29.26,29.91,3.9,36,7.8,Wednesday,9,May,2012,14,11.67,0.69,852.0
1,2012-05-10,67,46,57.0,1,1.11,46,8, 0,437,1859, ,0,M,0.0,0.00,29.29,30.00,3.2,5,7.5,Thursday,10,May,2012,21,13.89,0.42,853.2
2,2012-05-10,65,45,55.0,1,0.56,46,10, 0,437,1859, ,M,M,M,0.00,29.35,30.00,2.8,4,5.9,Thursday,10,May,2012,20,12.78,0.43,853.2
1,2012-05-11,78,43,61.0,4,4.44,52,4, 0,436,1860, ,0,M,0.0,0.00,29.36,30.08,9.3,20,9.5,Friday,11,May,2012,35,16.11,0.46,854.4
2,2012-05-11,78,48,63.0,4,3.33,52,2, 0,436,1860, ,M,M,M,0.00,29.44,30.08,9.3,20,9.8,Friday,11,May,2012,30,17.22,0.4,854.4
1,2012-05-12,69,53,61.0,4,5.56,51,4, 0,435,1901,RA,0,M,0.0,0.03,29.51,30.22,5.7,3,9.3,Saturday,12,May,2012,16,16.11,0.5,879.6000000000001
2,2012-05-12,67,51,59.0,4,7.22,51,6, 0,435,1901,TSRA RA,M,M,M,0.25,29.57,30.21,5.4,2,8.8,Saturday,12,May,2012,16,15.0,0.6,879.6000000000001
1,2012-05-13,72,50,61.0,3,-0.56,48,4, 0,434,1902, ,0,M,0.0,0.00,29.45,30.18,7.4,4,7.8,Sunday,13,May,2012,22,16.11,0.32,880.8000000000001
2,2012-05-13,69,53,61.0,3,0.56,48,4, 0,434,1902, ,M,M,M,0.00,29.51,30.18,8.4,2,9.1,Sunday,13,May,2012,16,16.11,0.35,880.8000000000001
1,2012-05-14,82,43,63.0,5,2.22,51,2, 0,433,1903, ,0,M,0.0,0.00,29.31,30.05,2.5,19,5.2,Monday,14,May,2012,39,17.22,0.37,882.0000000000002
2,2012-05-14,78,46,62.0,5,2.22,51,3, 0,433,1903, ,M,M,M,0.00,29.38,30.05,1.8,14,4.5,Monday,14,May,2012,32,16.67,0.38,882.0000000000002
1,2012-05-15,86,57,72.0,14,7.22,57,0, 7,432,1904,TS RA,0,M,0.0,0.05,29.18,29.90,6.9,25,12.6,Tuesday,15,May,2012,29,22.22,0.38,883.1999999999998
2,2012-05-15,84,56,70.0,14,6.67,56,0, 5,432,1904,RA,M,M,M,0,29.24,29.90,9.1,24,11.8,Tuesday,15,May,2012,28,21.11,0.39,883.1999999999998
1,2012-05-16,65,50,58.0,-1,0.56,46,7, 0,431,1905, ,0,M,0.0,0.00,29.38,30.09,9.6,5,10.5,Wednesday,16,May,2012,15,14.44,0.39,884.4000000000001
2,2012-05-16,63,52,58.0,-1,0.56,46,7, 0,431,1905, ,M,M,M,0.00,29.44,30.08,11.6,4,12.6,Wednesday,16,May,2012,11,14.44,0.39,884.4000000000001
1,2012-05-17,74,45,60.0,1,3.89,50,5, 0,430,1906, ,0,M,0.0,0.00,29.38,30.10,5.3,11,5.8,Thursday,17,May,2012,29,15.56,0.46,885.5999999999999
2,2012-05-17,71,49,60.0,1,4.44,51,5, 0,430,1906, ,M,M,M,0.00,29.44,30.10,5.3,11,6.1,Thursday,17,May,2012,22,15.56,0.48,885.5999999999999
1,2012-05-18,85,53,69.0,9,5.0,54,0, 4,429,1907, ,0,M,0.0,0.00,29.29,30.02,8.7,16,9.2,Friday,18,May,2012,32,20.56,0.36,886.8000000000001
2,2012-05-18,85,57,71.0,9,3.33,54,0, 6,429,1907, ,M,M,M,0.00,29.36,30.02,7.4,15,8.4,Friday,18,May,2012,28,21.67,0.3,886.8000000000001
1,2012-05-19,92,59,76.0,16,11.67,62,0,11,428,1908, ,0,M,0.0,0.00,29.29,30.00,8.2,17,9.1,Saturday,19,May,2012,33,24.44,0.45,888.0
2,2012-05-19,91,64,78.0,16,11.11,62,0,13,428,1908, ,M,M,M,0.00,29.35,29.99,7.3,16,8.6,Saturday,19,May,2012,27,25.56,0.4,888.0
1,2012-05-20,93,65,79.0,18,13.89,65,0,14,427,1909,TSRA RA,0,M,0.0,0.14,29.28,29.98,8.2,22,11.6,Sunday,20,May,2012,28,26.11,0.47,889.2
2,2012-05-20,92,65,79.0,18,13.89,65,0,14,427,1909,TSRA RA,M,M,M,0.14,29.34,29.97,9.4,21,10.9,Sunday,20,May,2012,27,26.11,0.47,889.2
1,2012-05-21,67,54,61.0,0,6.67,52,4, 0,426,1910, ,0,M,0.0,0.00,29.39,30.11,11.6,1,12.6,Monday,21,May,2012,13,16.11,0.54,890.4
2,2012-05-21,65,54,60.0,0,6.67,52,5, 0,426,1910, ,M,M,M,0.00,29.44,30.10,12.5,36,13.6,Monday,21,May,2012,11,15.56,0.55,890.4
1,2012-05-22,71,50,61.0,0,5.0,51,4, 0,425,1911, ,0,M,0.0,0.00,29.28,30.02,6.1,5,7.2,Tuesday,22,May,2012,21,16.11,0.48,891.5999999999999
2,2012-05-22,68,49,59.0,0,5.56,51,6, 0,425,1911, ,M,M,M,0.00,29.34,30.01,5.9,4,7.9,Tuesday,22,May,2012,19,15.0,0.53,891.5999999999999
1,2012-05-23,82,47,65.0,4,5.56,54,0, 0,425,1912, ,0,M,0.0,0.00,29.10,29.84,6.6,16,6.9,Wednesday,23,May,2012,35,18.33,0.43,892.2
2,2012-05-23,82,49,66.0,4,5.0,54,0, 1,425,1912, ,M,M,M,0.00,29.16,29.84,5.9,16,6.6,Wednesday,23,May,2012,33,18.89,0.4,892.2
1,2012-05-24,90,64,77.0,15,11.67,63,0,12,424,1913, ,0,M,0.0,0.00,28.97,29.69,17.5,18,17.7,Thursday,24,May,2012,26,25.0,0.43,893.4
2,2012-05-24,90,67,79.0,15,11.11,63,0,14,424,1913, ,M,M,M,0.00,29.04,29.68,15.1,18,15.2,Thursday,24,May,2012,23,26.11,0.39,893.4
1,2012-05-25,83,65,74.0,12,9.44,59,0, 9,423,1914, ,0,M,0.0,0.00,29.31,29.98,3.4,3,10.0,Friday,25,May,2012,18,23.33,0.41,894.6000000000001
2,2012-05-25,80,67,74.0,12,9.44,59,0, 9,423,1914, ,M,M,M,0.00,29.36,29.96,4.3,5,10.8,Friday,25,May,2012,13,23.33,0.41,894.6000000000001
1,2012-05-26,86,60,73.0,11,12.22,61,0, 8,422,1915,RA,0,M,0.0,0,29.37,30.07,9.6,7,11.2,Saturday,26,May,2012,26,22.78,0.51,895.8
2,2012-05-26,82,63,73.0,11,12.22,62,0, 8,422,1915, ,M,M,M,0.00,29.41,30.05,10.4,7,11.3,Saturday,26,May,2012,19,22.78,0.51,895.8
1,2012-05-27,97,70,84.0,22,15.0,68,0,19,422,1916, ,0,M,0.0,0.00,29.16,29.90,8.7,18,10.1,Sunday,27,May,2012,27,28.89,0.43,896.3999999999999
2,2012-05-27,97,73,85.0,22,14.44,68,0,20,422,1916, ,M,M,M,0.00,29.23,29.88,9.4,18,10.7,Sunday,27,May,2012,24,29.44,0.4,896.3999999999999
1,2012-05-28,95,77,86.0,23,15.56,69,0,21,421,1916, ,0,M,0.0,0,29.03,29.75,13.4,22,14.0,Monday,28,May,2012,18,30.0,0.42,896.9999999999999
2,2012-05-28,94,74,84.0,23,15.56,68,0,19,421,1916,RA,M,M,M,0.02,29.10,29.74,14.2,22,14.9,Monday,28,May,2012,20,28.89,0.44,896.9999999999999
1,2012-05-29,85,61,73.0,9,7.78,59,0, 8,421,1917, ,0,M,0.0,0.00,29.10,29.81,11.1,28,12.2,Tuesday,29,May,2012,24,22.78,0.38,897.6
2,2012-05-29,85,64,75.0,9,7.22,59,0,10,421,1917, ,M,M,M,0,29.16,29.79,10.2,28,11.5,Tuesday,29,May,2012,21,23.89,0.34,897.6
1,2012-05-30,70,53,62.0,-2,7.78,53,3, 0,420,1918, ,0,M,0.0,0.00,29.22,29.91,5.4,36,9.6,Wednesday,30,May,2012,17,16.67,0.56,898.8
2,2012-05-30,69,53,61.0,-2,7.78,53,4, 0,420,1918, ,M,M,M,0.00,29.28,29.90,5.9,36,10.4,Wednesday,30,May,2012,16,16.11,0.58,898.8
1,2012-05-31,54,47,51.0,-13,7.22,48,14, 0,420,1919,RA BR,0,M,0.0,1.12,29.20,29.95,10.3,4,11.0,Thursday,31,May,2012,7,10.56,0.8,899.4000000000001
2,2012-05-31,55,49,52.0,-13,7.22,48,13, 0,420,1919,RA BR,M,M,M,0.97,29.25,29.94,12.4,3,13.0,Thursday,31,May,2012,6,11.11,0.77,899.4000000000001
1,2012-06-01,65,49,57.0,-7,6.11,49,8, 0,419,1920,RA,0,M,0.0,0.01,29.07,29.80,7.3,36,9.9,Friday,1,June,2012,16,13.89,0.59,900.5999999999999
2,2012-06-01,64,49,57.0,-7,6.67,49,8, 0,419,1920,RA BR,M,M,M,0.03,29.12,29.79,9.0,36,10.8,Friday,1,June,2012,15,13.89,0.62,900.5999999999999
1,2012-06-02,76,49,63.0,-1,7.78,55,2, 0,419,1920, ,0,M,0.0,0.00,29.03,29.75,10.6,26,10.8,Saturday,2,June,2012,27,17.22,0.54,900.5999999999999
2,2012-06-02,74,49,62.0,-1,8.33,55,3, 0,419,1920, ,M,M,M,0.00,29.10,29.75,11.7,25,12.2,Saturday,2,June,2012,25,16.67,0.58,900.5999999999999
1,2012-06-03,81,57,69.0,5,8.89,58,0, 4,418,1921, ,0,M,0.0,0,29.10,29.81,9.5,28,9.7,Sunday,3,June,2012,24,20.56,0.47,901.8000000000002
2,2012-06-03,80,56,68.0,5,8.89,58,0, 3,418,1921, ,M,M,M,0,29.16,29.80,8.6,27,9.5,Sunday,3,June,2012,24,20.0,0.49,901.8000000000002
1,2012-06-04,75,59,67.0,3,8.33,56,0, 2,418,1922, ,0,M,0.0,0,29.18,29.89,7.5,4,8.2,Monday,4,June,2012,16,19.44,0.49,902.3999999999999
2,2012-06-04,74,59,67.0,3,8.33,56,0, 2,418,1922, ,M,M,M,0.00,29.24,29.87,7.9,2,9.1,Monday,4,June,2012,15,19.44,0.49,902.3999999999999
1,2012-06-05,70,57,64.0,-1,9.44,56,1, 0,417,1923, ,0,M,0.0,0.00,29.29,30.00,8.9,4,9.2,Tuesday,5,June,2012,13,17.78,0.58,903.5999999999999
2,2012-06-05,69,57,63.0,-1,9.44,56,2, 0,417,1923, ,M,M,M,0.00,29.35,29.99,9.6,3,10.1,Tuesday,5,June,2012,12,17.22,0.6,903.5999999999999
1,2012-06-06,76,52,64.0,-2,7.78,55,1, 0,417,1923, ,0,M,0.0,0.00,29.36,30.07,6.2,4,6.5,Wednesday,6,June,2012,24,17.78,0.52,903.5999999999999
2,2012-06-06,74,56,65.0,-2,8.33,56,0, 0,417,1923, ,M,M,M,0.00,29.41,30.06,5.7,3,6.0,Wednesday,6,June,2012,18,18.33,0.52,903.5999999999999
1,2012-06-07,82,54,68.0,2,6.67,56,0, 3,417,1924, ,0,M,0.0,0.00,29.38,30.09,2.2,10,4.5,Thursday,7,June,2012,28,20.0,0.42,904.1999999999998
2,2012-06-07,78,54,66.0,2,7.22,56,0, 1,417,1924, ,M,M,M,0.00,29.43,30.09,3.3,9,6.0,Thursday,7,June,2012,24,18.89,0.47,904.1999999999998
1,2012-06-08,88,54,71.0,5,9.44,60,0, 6,417,1925, ,0,M,0.0,0.00,29.26,29.99,7.2,25,7.7,Friday,8,June,2012,34,21.67,0.46,904.8
2,2012-06-08,87,59,73.0,5,8.89,60,0, 8,417,1925, ,M,M,M,0.00,29.33,29.99,6.6,23,7.2,Friday,8,June,2012,28,22.78,0.41,904.8
1,2012-06-09,90,65,78.0,12,10.0,62,0,13,416,1925, ,0,M,0.0,0.00,29.18,29.90,9.3,22,10.1,Saturday,9,June,2012,25,25.56,0.38,905.4
2,2012-06-09,89,66,78.0,12,10.0,62,0,13,416,1925, ,M,M,M,0.00,29.24,29.89,9.4,22,10.4,Saturday,9,June,2012,23,25.56,0.38,905.4
1,2012-06-10,93,67,80.0,13,13.33,66,0,15,416,1926, ,0,M,0.0,0.00,29.20,29.90,11.9,19,12.3,Sunday,10,June,2012,26,26.67,0.44,906.0000000000001
2,2012-06-10,92,71,82.0,13,12.78,65,0,17,416,1926, ,M,M,M,0.00,29.26,29.89,10.4,18,10.8,Sunday,10,June,2012,21,27.78,0.4,906.0000000000001
1,2012-06-11,90,70,80.0,13,16.67,68,0,15,416,1926,RA,0,M,0.0,0,29.12,29.82,8.9,23,11.1,Monday,11,June,2012,20,26.67,0.54,906.0000000000001
2,2012-06-11,90,72,81.0,13,17.22,69,0,16,416,1926, ,M,M,M,0.00,29.18,29.81,9.4,22,11.1,Monday,11,June,2012,18,27.22,0.54,906.0000000000001
1,2012-06-12,78,59,69.0,1,7.78,57,0, 4,416,1927, ,0,M,0.0,0.00,29.34,30.03,7.0,33,10.5,Tuesday,12,June,2012,19,20.56,0.44,906.6
2,2012-06-12,77,62,70.0,1,8.33,57,0, 5,416,1927, ,M,M,M,0.00,29.39,30.01,6.0,34,10.9,Tuesday,12,June,2012,15,21.11,0.44,906.6
1,2012-06-13,72,54,63.0,-5,7.22,55,2, 0,416,1927, ,0,M,0.0,0.00,29.43,30.15,7.2,8,7.5,Wednesday,13,June,2012,18,17.22,0.52,906.6
2,2012-06-13,71,57,64.0,-5,7.22,55,1, 0,416,1927, ,M,M,M,0.00,29.49,30.14,8.3,8,8.4,Wednesday,13,June,2012,14,17.78,0.5,906.6
1,2012-06-14,87,56,72.0,4,8.89,59,0, 7,416,1928, ,0,M,0.0,0.00,29.34,30.08,7.9,13,9.0,Thursday,14,June,2012,31,22.22,0.43,907.2000000000002
2,2012-06-14,86,60,73.0,4,8.89,59,0, 8,416,1928, ,M,M,M,0.00,29.41,30.07,7.3,12,8.4,Thursday,14,June,2012,26,22.78,0.41,907.2000000000002
1,2012-06-15,94,59,77.0,9,9.44,62,0,12,416,1928, ,0,M,0.0,0.00,29.33,30.04,8.2,16,9.7,Friday,15,June,2012,35,25.0,0.37,907.2000000000002
2,2012-06-15,93,67,80.0,9,8.89,61,0,15,416,1928, ,M,M,M,0.00,29.39,30.03,7.4,15,8.6,Friday,15,June,2012,26,26.67,0.33,907.2000000000002
1,2012-06-16,94,69,82.0,13,15.56,68,0,17,416,1929,RA BR,0,M,0.0,0.31,29.23,29.95,10.0,20,11.3,Saturday,16,June,2012,25,27.78,0.47,907.7999999999998
2,2012-06-16,94,69,82.0,13,15.56,68,0,17,416,1929,RA BR,M,M,M,0.38,29.29,29.94,11.9,19,12.7,Saturday,16,June,2012,25,27.78,0.47,907.7999999999998
1,2012-06-17,87,69,78.0,9,15.0,66,0,13,416,1929,RA BR,0,M,0.0,0.11,29.13,29.85,5.7,23,7.1,Sunday,17,June,2012,18,25.56,0.52,907.7999999999998
2,2012-06-17,85,68,77.0,9,15.0,66,0,12,416,1929,RA BR,M,M,M,0.15,29.19,29.84,5.3,23,7.8,Sunday,17,June,2012,17,25.0,0.54,907.7999999999998
1,2012-06-18,94,69,82.0,12,18.33,71,0,17,416,1929, ,0,M,0.0,0.00,29.03,29.73,16.8,21,17.2,Monday,18,June,2012,25,27.78,0.57,907.7999999999998
2,2012-06-18,92,72,82.0,12,18.33,71,0,17,416,1929, ,M,M,M,0.00,29.10,29.72,16.9,21,17.3,Monday,18,June,2012,20,27.78,0.57,907.7999999999998
1,2012-06-19,95,78,87.0,17,18.33,72,0,22,416,1930, ,0,M,0.0,0.00,29.21,29.89,14.9,21,15.5,Tuesday,19,June,2012,17,30.56,0.48,908.4
2,2012-06-19,94,75,85.0,17,18.33,71,0,20,416,1930, ,M,M,M,0.00,29.28,29.88,13.6,20,13.9,Tuesday,19,June,2012,19,29.44,0.51,908.4
1,2012-06-20,95,77,86.0,16,16.67,71,0,21,416,1930, ,0,M,0.0,0.00,29.22,29.93,15.2,21,15.4,Wednesday,20,June,2012,18,30.0,0.45,908.4
2,2012-06-20,93,76,85.0,16,16.67,70,0,20,416,1930, ,M,M,M,0.00,29.29,29.92,14.8,20,15.0,Wednesday,20,June,2012,17,29.44,0.46,908.4
1,2012-06-21,85,70,78.0,8,15.0,66,0,13,416,1930,RA,0,M,0.0,0.01,29.21,29.91,7.5,27,9.8,Thursday,21,June,2012,15,25.56,0.52,908.4
2,2012-06-21,83,70,77.0,8,15.56,67,0,12,416,1930, ,M,M,M,0.03,29.26,29.89,7.2,26,9.4,Thursday,21,June,2012,13,25.0,0.56,908.4
1,2012-06-22,87,64,76.0,6,11.11,62,0,11,417,1931, ,0,M,0.0,0.00,29.26,29.97,2.6,34,6.6,Friday,22,June,2012,23,24.44,0.43,908.3999999999999
2,2012-06-22,83,63,73.0,6,11.11,62,0, 8,417,1931, ,M,M,M,0.00,29.32,29.95,1.7,5,5.4,Friday,22,June,2012,20,22.78,0.48,908.3999999999999
1,2012-06-23,87,62,75.0,5,12.78,64,0,10,417,1931, ,0,M,0.0,0.00,29.28,30.00,3.2,8,5.7,Saturday,23,June,2012,25,23.89,0.5,908.3999999999999
2,2012-06-23,86,63,75.0,5,12.78,63,0,10,417,1931, ,M,M,M,0.00,29.34,29.98,3.0,8,4.8,Saturday,23,June,2012,23,23.89,0.5,908.3999999999999
1,2012-06-24,94,65,80.0,9,13.89,65,0,15,417,1931, ,0,M,0.0,0.00,29.25,29.96,3.1,4,7.0,Sunday,24,June,2012,29,26.67,0.45,908.3999999999999
2,2012-06-24,92,70,81.0,9,14.44,66,0,16,417,1931, ,M,M,M,0.00,29.29,29.93,1.7,3,8.2,Sunday,24,June,2012,22,27.22,0.46,908.3999999999999
1,2012-06-25,76,60,68.0,-3,9.44,58,0, 3,417,1931, ,0,M,0.0,0.00,29.35,30.06,13.6,4,14.0,Monday,25,June,2012,16,20.0,0.51,908.3999999999999
2,2012-06-25,74,63,69.0,-3,8.89,58,0, 4,417,1931, ,M,M,M,0.00,29.40,30.04,15.4,3,15.7,Monday,25,June,2012,11,20.56,0.47,908.3999999999999
1,2012-06-26,83,56,70.0,-1,10.0,59,0, 5,418,1931, ,0,M,0.0,0.00,29.27,30.00,3.5,9,4.9,Tuesday,26,June,2012,27,21.11,0.49,907.8
2,2012-06-26,81,63,72.0,-1,10.56,60,0, 7,418,1931, ,M,M,M,0.00,29.33,29.99,5.6,9,6.7,Tuesday,26,June,2012,18,22.22,0.48,907.8
1,2012-06-27,92,57,75.0,4,10.56,63,0,10,418,1931, ,0,M,0.0,0.00,29.13,29.87,12.1,20,12.4,Wednesday,27,June,2012,35,23.89,0.43,907.8
2,2012-06-27,90,64,77.0,4,10.56,63,0,12,418,1931, ,M,M,M,0.00,29.21,29.86,11.3,20,11.6,Wednesday,27,June,2012,26,25.0,0.4,907.8
1,2012-06-28,100,76,88.0,17,20.56,74,0,23,419,1931,TSRA HZ,0,M,0.0,0.04,29.08,29.78,6.4,26,8.4,Thursday,28,June,2012,24,31.11,0.54,907.1999999999998
2,2012-06-28,101,77,89.0,17,20.0,74,0,24,419,1931,TSRA,M,M,M,0.16,29.14,29.76,8.4,25,11.2,Thursday,28,June,2012,24,31.67,0.5,907.1999999999998
1,2012-06-29,88,69,79.0,8,16.11,67,0,14,419,1931,TS TSRA RA,0,M,0.0,0.42,29.16,29.84,2.4,4,6.9,Friday,29,June,2012,19,26.11,0.54,907.1999999999998
2,2012-06-29,88,70,79.0,8,16.67,69,0,14,419,1931,TSRA RA BR HZ,M,M,M,0.28,29.21,29.81,1.8,35,8.3,Friday,29,June,2012,18,26.11,0.56,907.1999999999998
1,2012-06-30,92,69,81.0,9,19.44,72,0,16,419,1931, ,0,M,0.0,0.00,29.11,29.82,6.0,24,6.6,Saturday,30,June,2012,23,27.22,0.63,907.1999999999998
2,2012-06-30,89,70,80.0,9,20.0,72,0,15,419,1931, ,M,M,M,0,29.17,29.80,6.9,23,7.4,Saturday,30,June,2012,19,26.67,0.67,907.1999999999998
1,2012-07-01,91,68,80.0,8,19.44,71,0,15,420,1931, ,0,M,0.0,0,29.23,29.92,3.1,23,5.4,Sunday,1,July,2012,23,26.67,0.65,906.5999999999999
2,2012-07-01,90,66,78.0,8,20.0,72,0,13,420,1931,TSRA RA,M,M,M,0.56,29.29,29.91,2.8,22,5.6,Sunday,1,July,2012,24,25.56,0.71,906.5999999999999
1,2012-07-02,98,71,85.0,13,20.56,74,0,20,420,1931,BR HZ,0,M,0.0,0.00,29.21,29.93,4.4,23,5.2,Monday,2,July,2012,27,29.44,0.59,906.5999999999999
2,2012-07-02,97,74,86.0,13,20.56,74,0,21,420,1931, ,M,M,M,0.00,29.28,29.91,5.8,23,6.3,Monday,2,July,2012,23,30.0,0.57,906.5999999999999
1,2012-07-03,96,77,87.0,15,19.44,74,0,22,421,1931, ,0,M,0.0,0.00,29.13,29.85,9.4,25,9.9,Tuesday,3,July,2012,19,30.56,0.52,905.9999999999999
2,2012-07-03,95,77,86.0,15,19.44,73,0,21,421,1931, ,M,M,M,0.00,29.20,29.83,9.7,23,10.1,Tuesday,3,July,2012,18,30.0,0.53,905.9999999999999
1,2012-07-04,102,79,91.0,19,20.0,75,0,26,422,1930, ,0,M,0.0,0.00,29.15,29.85,9.4,25,9.6,Wednesday,4,July,2012,23,32.78,0.47,904.8
2,2012-07-04,101,80,91.0,19,20.0,75,0,26,422,1930, ,M,M,M,0.00,29.21,29.83,8.2,25,8.9,Wednesday,4,July,2012,21,32.78,0.47,904.8
1,2012-07-05,103,79,91.0,19,20.56,75,0,26,422,1930,TSRA,0,M,0.0,0.28,29.20,29.89,5.5,24,7.5,Thursday,5,July,2012,24,32.78,0.49,904.8
2,2012-07-05,102,79,91.0,19,20.0,75,0,26,422,1930,RA,M,M,M,0,29.25,29.86,4.1,26,7.0,Thursday,5,July,2012,23,32.78,0.47,904.8
1,2012-07-06,103,82,93.0,21,21.67,77,0,28,423,1930, ,0,M,0.0,0.00,29.21,29.92,6.5,27,7.3,Friday,6,July,2012,21,33.89,0.49,904.2
2,2012-07-06,104,83,94.0,21,21.67,77,0,29,423,1930, ,M,M,M,0.00,29.27,29.89,4.9,28,6.9,Friday,6,July,2012,21,34.44,0.48,904.2
1,2012-07-07,98,73,86.0,14,19.44,72,0,21,423,1930, ,0,M,0.0,0.00,29.26,29.96,7.9,2,11.9,Saturday,7,July,2012,25,30.0,0.53,904.2
2,2012-07-07,98,74,86.0,14,20.0,73,0,21,423,1930, ,M,M,M,0.00,29.32,29.93,7.6,1,10.8,Saturday,7,July,2012,24,30.0,0.55,904.2
